order_id,customer_id,order_date,category,region,revenue,quantity
4851,C0426,2024-06-09 10:00:00,Home,South,841,4
4852,C0035,2024-06-09 11:00:00,Electronics,South,600,2
4853,C0302,2024-06-09 12:00:00,Fashion,South,429,1
4854,C0410,2024-06-09 13:00:00,Sports,West,326,4
4855,C0499,2024-06-09 14:00:00,Sports,South,655,1
4856,C0069,2024-06-09 15:00:00,Electronics,East,480,2
4857,C0349,2024-06-09 16:00:00,Electronics,North,164,2
4858,C0320,2024-06-09 17:00:00,Electronics,South,737,2
4859,C0421,2024-06-09 18:00:00,Home,East,170,2
4860,C0468,2024-06-09 19:00:00,Sports,South,574,3
4861,C0049,2024-06-09 20:00:00,Electronics,North,948,4
4862,C0405,2024-06-09 21:00:00,Fashion,East,465,3
4863,C0074,2024-06-09 22:00:00,Electronics,East,212,2
4864,C0192,2024-06-09 23:00:00,Sports,North,836,4
4865,C0261,2024-06-10 00:00:00,Electronics,East,959,4
4866,C0356,2024-06-10 01:00:00,Sports,North,737,1
4867,C0070,2024-06-10 02:00:00,Electronics,East,386,2
4868,C0090,2024-06-10 03:00:00,Fashion,East,428,3
4869,C0260,2024-06-10 04:00:00,Electronics,North,373,1
4870,C0126,2024-06-10 05:00:00,Fashion,North,222,4
4871,C0231,2024-06-10 06:00:00,Fashion,East,836,3
4872,C0295,2024-06-10 07:00:00,Electronics,East,113,2
4873,C0498,2024-06-10 08:00:00,Fashion,North,150,3
4874,C0419,2024-06-10 09:00:00,Home,West,371,3
4875,C0129,2024-06-10 10:00:00,Electronics,North,115,3
4876,C0280,2024-06-10 11:00:00,Electronics,East,892,1
4877,C0313,2024-06-10 12:00:00,Fashion,East,606,4
4878,C0100,2024-06-10 13:00:00,Fashion,East,648,3
4879,C0326,2024-06-10 14:00:00,Electronics,North,507,4
4880,C0297,2024-06-10 15:00:00,Home,East,628,1
4881,C0182,2024-06-10 16:00:00,Fashion,West,502,2
4882,C0174,2024-06-10 17:00:00,Fashion,South,308,2
4883,C0316,2024-06-10 18:00:00,Sports,West,983,3
4884,C0364,2024-06-10 19:00:00,Home,North,766,1
4885,C0188,2024-06-10 20:00:00,Home,East,475,2
4886,C0057,2024-06-10 21:00:00,Electronics,North,985,1
4887,C0031,2024-06-10 22:00:00,Home,South,227,1
4888,C0084,2024-06-10 23:00:00,Electronics,North,980,3
4889,C0152,2024-06-11 00:00:00,Sports,East,329,3
4890,C0473,2024-06-11 01:00:00,Home,South,393,1
4891,C0036,2024-06-11 02:00:00,Fashion,South,66,1
4892,C0213,2024-06-11 03:00:00,Sports,East,345,3
4893,C0414,2024-06-11 04:00:00,Electronics,East,251,1
4894,C0408,2024-06-11 05:00:00,Sports,East,733,3
4895,C0364,2024-06-11 06:00:00,Electronics,North,968,4
4896,C0106,2024-06-11 07:00:00,Sports,West,823,1
4897,C0414,2024-06-11 08:00:00,Electronics,North,243,3
4898,C0342,2024-06-11 09:00:00,Home,North,198,1
4899,C0220,2024-06-11 10:00:00,Fashion,West,424,3
4900,C0391,2024-06-11 11:00:00,Electronics,East,937,1
4901,C0163,2024-06-11 12:00:00,Sports,East,84,2
4902,C0439,2024-06-11 13:00:00,Electronics,West,418,2
4903,C0220,2024-06-11 14:00:00,Electronics,West,78,1
4904,C0270,2024-06-11 15:00:00,Electronics,North,824,2
4905,C0120,2024-06-11 16:00:00,Sports,South,270,1
4906,C0394,2024-06-11 17:00:00,Fashion,West,102,1
4907,C0336,2024-06-11 18:00:00,Home,North,982,4
4908,C0400,2024-06-11 19:00:00,Fashion,South,840,4
4909,C0182,2024-06-11 20:00:00,Electronics,East,402,2
4910,C0479,2024-06-11 21:00:00,Sports,East,441,4
4911,C0106,2024-06-11 22:00:00,Fashion,North,125,4
4912,C0217,2024-06-11 23:00:00,Electronics,North,543,1
4913,C0205,2024-06-12 00:00:00,Home,West,737,3
4914,C0070,2024-06-12 01:00:00,Home,East,571,1
4915,C0044,2024-06-12 02:00:00,Home,North,166,4
4916,C0329,2024-06-12 03:00:00,Electronics,East,329,1
4917,C0301,2024-06-12 04:00:00,Sports,East,779,2
4918,C0228,2024-06-12 05:00:00,Fashion,West,224,3
4919,C0184,2024-06-12 06:00:00,Home,South,795,4
4920,C0107,2024-06-12 07:00:00,Electronics,West,998,4
4921,C0084,2024-06-12 08:00:00,Electronics,North,813,1
4922,C0338,2024-06-12 09:00:00,Fashion,West,344,1
4923,C0250,2024-06-12 10:00:00,Home,West,500,1
4924,C0363,2024-06-12 11:00:00,Electronics,East,883,1
4925,C0441,2024-06-12 12:00:00,Fashion,West,567,4
4926,C0021,2024-06-12 13:00:00,Sports,North,70,1
4927,C0196,2024-06-12 14:00:00,Sports,South,122,4
4928,C0178,2024-06-12 15:00:00,Sports,West,891,1
4929,C0417,2024-06-12 16:00:00,Home,West,85,3
4930,C0475,2024-06-12 17:00:00,Fashion,South,556,3
4931,C0007,2024-06-12 18:00:00,Fashion,North,948,1
4932,C0070,2024-06-12 19:00:00,Electronics,North,282,1
4933,C0127,2024-06-12 20:00:00,Electronics,West,777,2
4934,C0399,2024-06-12 21:00:00,Electronics,East,546,3
4935,C0466,2024-06-12 22:00:00,Fashion,West,255,4
4936,C0160,2024-06-12 23:00:00,Electronics,South,475,3
4937,C0248,2024-06-13 00:00:00,Fashion,South,990,4
4938,C0203,2024-06-13 01:00:00,Fashion,South,93,1
4939,C0148,2024-06-13 02:00:00,Sports,West,140,3
4940,C0472,2024-06-13 03:00:00,Electronics,West,978,3
4941,C0143,2024-06-13 04:00:00,Sports,North,877,2
4942,C0432,2024-06-13 05:00:00,Home,East,519,2
4943,C0199,2024-06-13 06:00:00,Home,West,654,3
4944,C0405,2024-06-13 07:00:00,Home,North,516,3
4945,C0426,2024-06-13 08:00:00,Fashion,West,900,3
4946,C0154,2024-06-13 09:00:00,Fashion,North,503,4
4947,C0492,2024-06-13 10:00:00,Fashion,North,644,1
4948,C0376,2024-06-13 11:00:00,Electronics,East,382,2
4949,C0384,2024-06-13 12:00:00,Sports,West,556,1
4950,C0142,2024-06-13 13:00:00,Fashion,North,843,2
4951,C0313,2024-06-13 14:00:00,Sports,South,519,2
4952,C0165,2024-06-13 15:00:00,Sports,South,70,2
4953,C0314,2024-06-13 16:00:00,Sports,South,277,3
4954,C0021,2024-06-13 17:00:00,Electronics,East,425,2
4955,C0082,2024-06-13 18:00:00,Electronics,North,179,1
4956,C0069,2024-06-13 19:00:00,Home,East,736,2
4957,C0131,2024-06-13 20:00:00,Home,West,669,1
4958,C0087,2024-06-13 21:00:00,Sports,West,463,2
4959,C0218,2024-06-13 22:00:00,Home,North,844,2
4960,C0421,2024-06-13 23:00:00,Sports,South,120,3
4961,C0472,2024-06-14 00:00:00,Electronics,North,453,1
4962,C0305,2024-06-14 01:00:00,Electronics,North,611,2
4963,C0403,2024-06-14 02:00:00,Electronics,North,656,2
4964,C0371,2024-06-14 03:00:00,Fashion,East,840,1
4965,C0345,2024-06-14 04:00:00,Sports,West,446,2
4966,C0341,2024-06-14 05:00:00,Electronics,North,386,4
4967,C0384,2024-06-14 06:00:00,Sports,North,693,3
4968,C0396,2024-06-14 07:00:00,Home,North,554,1
4969,C0445,2024-06-14 08:00:00,Home,East,959,3
4970,C0425,2024-06-14 09:00:00,Electronics,East,325,4
4971,C0161,2024-06-14 10:00:00,Sports,East,941,4
4972,C0178,2024-06-14 11:00:00,Electronics,North,62,4
4973,C0117,2024-06-14 12:00:00,Home,South,52,1
4974,C0196,2024-06-14 13:00:00,Electronics,South,273,4
4975,C0383,2024-06-14 14:00:00,Sports,South,224,1
4976,C0490,2024-06-14 15:00:00,Home,West,948,1
4977,C0327,2024-06-14 16:00:00,Fashion,North,434,2
4978,C0086,2024-06-14 17:00:00,Home,South,651,1
4979,C0289,2024-06-14 18:00:00,Fashion,South,969,4
4980,C0081,2024-06-14 19:00:00,Electronics,South,290,1
4981,C0152,2024-06-14 20:00:00,Electronics,North,596,1
4982,C0061,2024-06-14 21:00:00,Sports,South,63,3
4983,C0061,2024-06-14 22:00:00,Fashion,South,244,4
4984,C0354,2024-06-14 23:00:00,Electronics,North,446,1
4985,C0028,2024-06-15 00:00:00,Fashion,West,480,2
4986,C0442,2024-06-15 01:00:00,Electronics,East,355,1
4987,C0043,2024-06-15 02:00:00,Home,South,383,1
4988,C0169,2024-06-15 03:00:00,Electronics,East,774,3
4989,C0423,2024-06-15 04:00:00,Sports,West,459,4
4990,C0086,2024-06-15 05:00:00,Home,West,52,4
4991,C0177,2024-06-15 06:00:00,Sports,South,740,2
4992,C0017,2024-06-15 07:00:00,Home,North,601,2
4993,C0098,2024-06-15 08:00:00,Fashion,West,501,2
4994,C0454,2024-06-15 09:00:00,Sports,East,725,1
4995,C0494,2024-06-15 10:00:00,Electronics,East,868,1
4996,C0198,2024-06-15 11:00:00,Fashion,East,796,2
4997,C0098,2024-06-15 12:00:00,Electronics,East,818,4
4998,C0065,2024-06-15 13:00:00,Home,West,921,4
4999,C0330,2024-06-15 14:00:00,Home,South,544,2
5000,C0341,2024-06-15 15:00:00,Electronics,South,466,3
5001,C0005,2024-06-15 16:00:00,Electronics,East,440,4
5002,C0002,2024-06-15 17:00:00,Fashion,South,422,4
5003,C0022,2024-06-15 18:00:00,Electronics,East,677,2
5004,C0112,2024-06-15 19:00:00,Sports,East,101,4
5005,C0057,2024-06-15 20:00:00,Sports,North,425,1
5006,C0066,2024-06-15 21:00:00,Electronics,West,444,1
5007,C0330,2024-06-15 22:00:00,Sports,West,972,4
5008,C0098,2024-06-15 23:00:00,Electronics,East,191,1
5009,C0144,2024-06-16 00:00:00,Fashion,West,135,3
5010,C0368,2024-06-16 01:00:00,Sports,South,513,4
5011,C0435,2024-06-16 02:00:00,Sports,East,95,2
5012,C0125,2024-06-16 03:00:00,Electronics,North,893,1
5013,C0167,2024-06-16 04:00:00,Sports,South,287,3
5014,C0086,2024-06-16 05:00:00,Home,North,59,3
5015,C0076,2024-06-16 06:00:00,Fashion,North,713,1
5016,C0344,2024-06-16 07:00:00,Fashion,West,622,3
5017,C0495,2024-06-16 08:00:00,Sports,West,579,4
5018,C0424,2024-06-16 09:00:00,Sports,East,647,3
5019,C0294,2024-06-16 10:00:00,Home,West,698,1
5020,C0444,2024-06-16 11:00:00,Home,North,962,3
5021,C0059,2024-06-16 12:00:00,Sports,North,791,1
5022,C0138,2024-06-16 13:00:00,Sports,South,689,1
5023,C0099,2024-06-16 14:00:00,Home,North,665,3
5024,C0192,2024-06-16 15:00:00,Electronics,East,747,1
5025,C0243,2024-06-16 16:00:00,Home,East,958,1
5026,C0319,2024-06-16 17:00:00,Electronics,West,227,2
5027,C0049,2024-06-16 18:00:00,Fashion,West,918,4
5028,C0448,2024-06-16 19:00:00,Fashion,West,55,1
5029,C0032,2024-06-16 20:00:00,Home,East,902,4
5030,C0391,2024-06-16 21:00:00,Electronics,North,356,2
5031,C0277,2024-06-16 22:00:00,Home,West,597,2
5032,C0020,2024-06-16 23:00:00,Home,South,376,2
5033,C0154,2024-06-17 00:00:00,Electronics,West,405,2
5034,C0383,2024-06-17 01:00:00,Home,East,842,4
5035,C0068,2024-06-17 02:00:00,Fashion,West,444,3
5036,C0366,2024-06-17 03:00:00,Sports,North,349,3
5037,C0372,2024-06-17 04:00:00,Sports,West,575,4
5038,C0214,2024-06-17 05:00:00,Home,East,798,1
5039,C0143,2024-06-17 06:00:00,Electronics,East,334,4
5040,C0376,2024-06-17 07:00:00,Electronics,South,379,1
5041,C0232,2024-06-17 08:00:00,Fashion,East,99,1
5042,C0213,2024-06-17 09:00:00,Electronics,South,822,3
5043,C0079,2024-06-17 10:00:00,Electronics,North,671,2
5044,C0214,2024-06-17 11:00:00,Fashion,East,758,3
5045,C0116,2024-06-17 12:00:00,Home,West,427,3
5046,C0092,2024-06-17 13:00:00,Sports,North,813,4
5047,C0270,2024-06-17 14:00:00,Fashion,West,649,4
5048,C0411,2024-06-17 15:00:00,Home,West,874,1
5049,C0381,2024-06-17 16:00:00,Fashion,West,587,4
5050,C0489,2024-06-17 17:00:00,Home,North,823,1
5051,C0168,2024-06-17 18:00:00,Fashion,North,193,1
5052,C0058,2024-06-17 19:00:00,Home,East,109,2
5053,C0284,2024-06-17 20:00:00,Fashion,West,917,2
5054,C0026,2024-06-17 21:00:00,Home,South,829,3
5055,C0369,2024-06-17 22:00:00,Fashion,East,124,2
5056,C0447,2024-06-17 23:00:00,Sports,North,52,1
5057,C0066,2024-06-18 00:00:00,Sports,South,624,4
5058,C0409,2024-06-18 01:00:00,Electronics,North,797,2
5059,C0248,2024-06-18 02:00:00,Home,South,497,2
5060,C0254,2024-06-18 03:00:00,Fashion,East,790,2
5061,C0387,2024-06-18 04:00:00,Home,South,951,2
5062,C0456,2024-06-18 05:00:00,Sports,East,324,1
5063,C0044,2024-06-18 06:00:00,Home,North,579,1
5064,C0097,2024-06-18 07:00:00,Fashion,South,641,3
5065,C0042,2024-06-18 08:00:00,Home,West,264,4
5066,C0500,2024-06-18 09:00:00,Fashion,West,732,3
5067,C0227,2024-06-18 10:00:00,Sports,North,534,3
5068,C0262,2024-06-18 11:00:00,Sports,South,378,2
5069,C0167,2024-06-18 12:00:00,Sports,West,304,4
5070,C0436,2024-06-18 13:00:00,Electronics,East,436,2
5071,C0279,2024-06-18 14:00:00,Sports,South,175,1
5072,C0089,2024-06-18 15:00:00,Home,South,816,3
5073,C0379,2024-06-18 16:00:00,Electronics,West,633,4
5074,C0178,2024-06-18 17:00:00,Sports,East,599,1
5075,C0427,2024-06-18 18:00:00,Home,East,373,3
5076,C0403,2024-06-18 19:00:00,Home,East,253,4
5077,C0197,2024-06-18 20:00:00,Home,South,221,3
5078,C0307,2024-06-18 21:00:00,Fashion,North,784,4
5079,C0267,2024-06-18 22:00:00,Electronics,South,266,3
5080,C0268,2024-06-18 23:00:00,Home,South,294,2
5081,C0074,2024-06-19 00:00:00,Fashion,West,385,3
5082,C0008,2024-06-19 01:00:00,Sports,North,752,3
5083,C0408,2024-06-19 02:00:00,Home,East,347,4
5084,C0476,2024-06-19 03:00:00,Fashion,West,881,4
5085,C0297,2024-06-19 04:00:00,Home,South,231,2
5086,C0164,2024-06-19 05:00:00,Electronics,North,383,4
5087,C0485,2024-06-19 06:00:00,Electronics,East,560,3
5088,C0085,2024-06-19 07:00:00,Sports,East,432,4
5089,C0072,2024-06-19 08:00:00,Home,South,766,4
5090,C0055,2024-06-19 09:00:00,Fashion,East,922,4
5091,C0393,2024-06-19 10:00:00,Sports,East,248,2
5092,C0047,2024-06-19 11:00:00,Home,North,381,2
5093,C0399,2024-06-19 12:00:00,Sports,West,214,1
5094,C0432,2024-06-19 13:00:00,Fashion,North,291,2
5095,C0238,2024-06-19 14:00:00,Sports,West,949,2
5096,C0104,2024-06-19 15:00:00,Sports,West,691,2
5097,C0210,2024-06-19 16:00:00,Sports,West,276,3
5098,C0042,2024-06-19 17:00:00,Home,East,683,1
5099,C0316,2024-06-19 18:00:00,Fashion,North,605,3
5100,C0468,2024-06-19 19:00:00,Electronics,East,500,2
5101,C0454,2024-06-19 20:00:00,Home,South,245,2
5102,C0268,2024-06-19 21:00:00,Electronics,North,919,1
5103,C0386,2024-06-19 22:00:00,Electronics,West,253,1
5104,C0263,2024-06-19 23:00:00,Home,East,507,4
5105,C0336,2024-06-20 00:00:00,Home,East,879,2
5106,C0387,2024-06-20 01:00:00,Fashion,North,306,2
5107,C0365,2024-06-20 02:00:00,Fashion,North,578,3
5108,C0259,2024-06-20 03:00:00,Sports,West,321,4
5109,C0283,2024-06-20 04:00:00,Electronics,West,58,2
5110,C0114,2024-06-20 05:00:00,Fashion,South,810,3
5111,C0363,2024-06-20 06:00:00,Sports,West,998,1
5112,C0040,2024-06-20 07:00:00,Fashion,East,250,3
5113,C0486,2024-06-20 08:00:00,Home,South,108,2
5114,C0417,2024-06-20 09:00:00,Fashion,South,936,3
5115,C0220,2024-06-20 10:00:00,Electronics,South,442,3
5116,C0129,2024-06-20 11:00:00,Fashion,North,701,4
5117,C0008,2024-06-20 12:00:00,Electronics,West,168,4
5118,C0101,2024-06-20 13:00:00,Home,South,602,1
5119,C0416,2024-06-20 14:00:00,Electronics,North,448,4
5120,C0380,2024-06-20 15:00:00,Fashion,North,883,3
5121,C0176,2024-06-20 16:00:00,Sports,South,380,4
5122,C0107,2024-06-20 17:00:00,Home,South,316,2
5123,C0101,2024-06-20 18:00:00,Fashion,East,569,3
5124,C0260,2024-06-20 19:00:00,Home,South,744,3
5125,C0478,2024-06-20 20:00:00,Home,East,529,3
5126,C0454,2024-06-20 21:00:00,Fashion,South,183,2
5127,C0366,2024-06-20 22:00:00,Fashion,South,742,3
5128,C0246,2024-06-20 23:00:00,Sports,West,965,4
5129,C0275,2024-06-21 00:00:00,Home,South,984,2
5130,C0032,2024-06-21 01:00:00,Home,South,404,3
5131,C0137,2024-06-21 02:00:00,Fashion,East,633,4
5132,C0012,2024-06-21 03:00:00,Electronics,East,547,4
5133,C0395,2024-06-21 04:00:00,Fashion,West,674,1
5134,C0302,2024-06-21 05:00:00,Home,South,156,4
5135,C0375,2024-06-21 06:00:00,Fashion,South,339,4
5136,C0016,2024-06-21 07:00:00,Sports,East,874,1
5137,C0129,2024-06-21 08:00:00,Electronics,North,678,1
5138,C0063,2024-06-21 09:00:00,Fashion,North,681,2
5139,C0109,2024-06-21 10:00:00,Sports,North,196,4
5140,C0375,2024-06-21 11:00:00,Home,East,376,2
5141,C0021,2024-06-21 12:00:00,Fashion,East,464,2
5142,C0158,2024-06-21 13:00:00,Home,North,259,3
5143,C0269,2024-06-21 14:00:00,Sports,North,345,2
5144,C0162,2024-06-21 15:00:00,Home,South,447,2
5145,C0260,2024-06-21 16:00:00,Sports,East,152,2
5146,C0412,2024-06-21 17:00:00,Sports,East,685,2
5147,C0102,2024-06-21 18:00:00,Sports,North,806,1
5148,C0223,2024-06-21 19:00:00,Fashion,North,557,4
5149,C0059,2024-06-21 20:00:00,Home,West,940,3
5150,C0247,2024-06-21 21:00:00,Home,East,917,1
5151,C0128,2024-06-21 22:00:00,Electronics,West,258,3
5152,C0283,2024-06-21 23:00:00,Electronics,South,982,3
5153,C0325,2024-06-22 00:00:00,Electronics,West,477,1
5154,C0025,2024-06-22 01:00:00,Electronics,North,442,2
5155,C0131,2024-06-22 02:00:00,Home,East,875,1
5156,C0353,2024-06-22 03:00:00,Sports,East,965,3
5157,C0196,2024-06-22 04:00:00,Sports,West,158,3
5158,C0281,2024-06-22 05:00:00,Fashion,West,938,2
5159,C0404,2024-06-22 06:00:00,Sports,South,397,1
5160,C0418,2024-06-22 07:00:00,Home,South,99,4
5161,C0154,2024-06-22 08:00:00,Home,North,965,3
5162,C0382,2024-06-22 09:00:00,Home,North,154,1
5163,C0133,2024-06-22 10:00:00,Fashion,North,469,2
5164,C0227,2024-06-22 11:00:00,Electronics,West,422,2
5165,C0189,2024-06-22 12:00:00,Sports,West,76,4
5166,C0476,2024-06-22 13:00:00,Home,East,849,3
5167,C0477,2024-06-22 14:00:00,Home,North,818,4
5168,C0265,2024-06-22 15:00:00,Electronics,West,322,4
5169,C0372,2024-06-22 16:00:00,Home,East,698,4
5170,C0486,2024-06-22 17:00:00,Sports,North,389,4
5171,C0434,2024-06-22 18:00:00,Fashion,South,350,2
5172,C0134,2024-06-22 19:00:00,Home,South,529,3
5173,C0211,2024-06-22 20:00:00,Sports,West,883,4
5174,C0060,2024-06-22 21:00:00,Home,East,593,3
5175,C0428,2024-06-22 22:00:00,Electronics,South,606,2
5176,C0377,2024-06-22 23:00:00,Home,East,314,2
5177,C0395,2024-06-23 00:00:00,Home,East,591,1
5178,C0450,2024-06-23 01:00:00,Fashion,South,645,1
5179,C0431,2024-06-23 02:00:00,Electronics,East,215,3
5180,C0364,2024-06-23 03:00:00,Electronics,South,365,1
5181,C0364,2024-06-23 04:00:00,Fashion,West,50,4
5182,C0457,2024-06-23 05:00:00,Home,North,810,3
5183,C0213,2024-06-23 06:00:00,Sports,North,310,2
5184,C0216,2024-06-23 07:00:00,Electronics,West,112,2
5185,C0226,2024-06-23 08:00:00,Electronics,South,532,4
5186,C0470,2024-06-23 09:00:00,Home,South,725,1
5187,C0131,2024-06-23 10:00:00,Home,South,370,3
5188,C0076,2024-06-23 11:00:00,Electronics,South,895,3
5189,C0476,2024-06-23 12:00:00,Home,West,250,4
5190,C0286,2024-06-23 13:00:00,Sports,North,271,1
5191,C0474,2024-06-23 14:00:00,Electronics,East,201,3
5192,C0496,2024-06-23 15:00:00,Sports,East,693,4
5193,C0277,2024-06-23 16:00:00,Sports,North,675,3
5194,C0156,2024-06-23 17:00:00,Home,West,511,2
5195,C0248,2024-06-23 18:00:00,Sports,East,266,3
5196,C0218,2024-06-23 19:00:00,Home,North,245,3
5197,C0190,2024-06-23 20:00:00,Fashion,West,842,3
5198,C0417,2024-06-23 21:00:00,Home,East,251,1
5199,C0469,2024-06-23 22:00:00,Sports,South,696,1
5200,C0163,2024-06-23 23:00:00,Fashion,South,283,4
5201,C0180,2024-06-24 00:00:00,Home,West,190,1
5202,C0034,2024-06-24 01:00:00,Sports,South,757,3
5203,C0041,2024-06-24 02:00:00,Electronics,West,547,3
5204,C0307,2024-06-24 03:00:00,Electronics,North,604,1
5205,C0431,2024-06-24 04:00:00,Home,North,106,1
5206,C0338,2024-06-24 05:00:00,Home,East,981,3
5207,C0314,2024-06-24 06:00:00,Electronics,West,553,3
5208,C0075,2024-06-24 07:00:00,Sports,East,191,2
5209,C0441,2024-06-24 08:00:00,Sports,East,771,4
5210,C0279,2024-06-24 09:00:00,Sports,North,633,1
5211,C0176,2024-06-24 10:00:00,Home,East,785,4
5212,C0384,2024-06-24 11:00:00,Fashion,South,588,3
5213,C0150,2024-06-24 12:00:00,Fashion,East,689,4
5214,C0273,2024-06-24 13:00:00,Fashion,West,155,1
5215,C0325,2024-06-24 14:00:00,Fashion,South,214,1
5216,C0108,2024-06-24 15:00:00,Fashion,North,264,4
5217,C0139,2024-06-24 16:00:00,Home,West,120,1
5218,C0350,2024-06-24 17:00:00,Home,South,765,2
5219,C0271,2024-06-24 18:00:00,Fashion,West,714,3
5220,C0347,2024-06-24 19:00:00,Home,South,628,3
5221,C0419,2024-06-24 20:00:00,Home,West,139,1
5222,C0289,2024-06-24 21:00:00,Fashion,West,821,3
5223,C0212,2024-06-24 22:00:00,Sports,South,923,2
5224,C0381,2024-06-24 23:00:00,Home,North,277,1
5225,C0272,2024-06-25 00:00:00,Sports,North,128,2
5226,C0418,2024-06-25 01:00:00,Home,West,657,2
5227,C0066,2024-06-25 02:00:00,Home,West,398,3
5228,C0483,2024-06-25 03:00:00,Fashion,North,891,3
5229,C0424,2024-06-25 04:00:00,Home,North,943,4
5230,C0248,2024-06-25 05:00:00,Electronics,East,295,2
5231,C0156,2024-06-25 06:00:00,Electronics,North,321,3
5232,C0047,2024-06-25 07:00:00,Fashion,West,452,2
5233,C0423,2024-06-25 08:00:00,Sports,South,718,4
5234,C0454,2024-06-25 09:00:00,Sports,North,165,2
5235,C0201,2024-06-25 10:00:00,Sports,East,484,1
5236,C0148,2024-06-25 11:00:00,Electronics,East,579,4
5237,C0124,2024-06-25 12:00:00,Sports,East,491,4
5238,C0001,2024-06-25 13:00:00,Sports,South,221,2
5239,C0456,2024-06-25 14:00:00,Fashion,North,65,2
5240,C0247,2024-06-25 15:00:00,Sports,North,801,3
5241,C0343,2024-06-25 16:00:00,Electronics,North,947,1
5242,C0128,2024-06-25 17:00:00,Electronics,South,105,4
5243,C0191,2024-06-25 18:00:00,Electronics,South,640,4
5244,C0067,2024-06-25 19:00:00,Fashion,West,152,4
5245,C0004,2024-06-25 20:00:00,Fashion,East,333,3
5246,C0442,2024-06-25 21:00:00,Home,East,754,1
5247,C0409,2024-06-25 22:00:00,Sports,North,566,4
5248,C0303,2024-06-25 23:00:00,Fashion,South,667,4
5249,C0294,2024-06-26 00:00:00,Electronics,South,327,3
5250,C0143,2024-06-26 01:00:00,Electronics,North,934,2
5251,C0191,2024-06-26 02:00:00,Fashion,North,661,4
5252,C0021,2024-06-26 03:00:00,Fashion,West,799,1
5253,C0227,2024-06-26 04:00:00,Fashion,East,318,1
5254,C0313,2024-06-26 05:00:00,Home,East,882,1
5255,C0117,2024-06-26 06:00:00,Electronics,East,449,1
5256,C0437,2024-06-26 07:00:00,Home,West,552,3
5257,C0302,2024-06-26 08:00:00,Home,North,135,4
5258,C0500,2024-06-26 09:00:00,Sports,North,369,3
5259,C0142,2024-06-26 10:00:00,Electronics,East,81,1
5260,C0484,2024-06-26 11:00:00,Electronics,East,385,1
5261,C0460,2024-06-26 12:00:00,Fashion,West,100,1
5262,C0401,2024-06-26 13:00:00,Fashion,South,128,3
5263,C0039,2024-06-26 14:00:00,Sports,South,747,1
5264,C0393,2024-06-26 15:00:00,Home,East,223,4
5265,C0355,2024-06-26 16:00:00,Fashion,West,997,1
5266,C0252,2024-06-26 17:00:00,Fashion,East,667,4
5267,C0333,2024-06-26 18:00:00,Electronics,South,550,4
5268,C0207,2024-06-26 19:00:00,Electronics,East,624,1
5269,C0210,2024-06-26 20:00:00,Fashion,South,125,3
5270,C0115,2024-06-26 21:00:00,Electronics,South,365,2
5271,C0225,2024-06-26 22:00:00,Sports,South,882,2
5272,C0134,2024-06-26 23:00:00,Fashion,North,422,4
5273,C0251,2024-06-27 00:00:00,Electronics,North,130,3
5274,C0219,2024-06-27 01:00:00,Sports,East,922,2
5275,C0407,2024-06-27 02:00:00,Electronics,South,689,1
5276,C0443,2024-06-27 03:00:00,Electronics,North,744,1
5277,C0091,2024-06-27 04:00:00,Electronics,East,804,4
5278,C0354,2024-06-27 05:00:00,Fashion,East,746,3
5279,C0376,2024-06-27 06:00:00,Home,East,781,3
5280,C0046,2024-06-27 07:00:00,Electronics,East,120,2
5281,C0038,2024-06-27 08:00:00,Sports,East,903,2
5282,C0142,2024-06-27 09:00:00,Fashion,West,715,1
5283,C0100,2024-06-27 10:00:00,Fashion,South,806,4
5284,C0328,2024-06-27 11:00:00,Sports,East,701,3
5285,C0190,2024-06-27 12:00:00,Electronics,West,120,2
5286,C0035,2024-06-27 13:00:00,Home,South,95,2
5287,C0147,2024-06-27 14:00:00,Electronics,North,96,4
5288,C0030,2024-06-27 15:00:00,Sports,East,640,4
5289,C0334,2024-06-27 16:00:00,Fashion,West,471,1
5290,C0084,2024-06-27 17:00:00,Home,North,198,4
5291,C0369,2024-06-27 18:00:00,Fashion,West,959,1
5292,C0281,2024-06-27 19:00:00,Sports,South,179,1
5293,C0424,2024-06-27 20:00:00,Electronics,South,505,4
5294,C0344,2024-06-27 21:00:00,Home,North,688,4
5295,C0270,2024-06-27 22:00:00,Fashion,West,926,4
5296,C0154,2024-06-27 23:00:00,Fashion,East,680,4
5297,C0102,2024-06-28 00:00:00,Fashion,East,918,4
5298,C0215,2024-06-28 01:00:00,Electronics,North,554,1
5299,C0150,2024-06-28 02:00:00,Home,North,978,2
5300,C0432,2024-06-28 03:00:00,Electronics,North,823,3
5301,C0083,2024-06-28 04:00:00,Electronics,West,293,3
5302,C0110,2024-06-28 05:00:00,Electronics,East,523,1
5303,C0435,2024-06-28 06:00:00,Sports,East,431,1
5304,C0387,2024-06-28 07:00:00,Sports,East,152,2
5305,C0426,2024-06-28 08:00:00,Sports,North,538,4
5306,C0275,2024-06-28 09:00:00,Home,East,86,1
5307,C0201,2024-06-28 10:00:00,Electronics,South,703,3
5308,C0284,2024-06-28 11:00:00,Electronics,North,598,4
5309,C0468,2024-06-28 12:00:00,Sports,East,569,1
5310,C0173,2024-06-28 13:00:00,Electronics,West,792,4
5311,C0327,2024-06-28 14:00:00,Electronics,North,382,3
